year,JDT,DOY,Time,litu.HW
2003,4766.23,18,6,3.18
2003,4766.25,18,6.5,3.18
2003,4766.27,18,7,3.18
2003,4766.29,18,7.5,3.18
2003,4766.31,18,8,3.18
2003,4766.33,18,8.5,3.18
2003,4766.35,18,9,3.18
2003,4766.38,18,9.5,3.18
2003,4766.4,18,10,3.18
2003,4766.42,18,10.5,3.18
2003,4766.44,18,11,3.18
2003,4766.46,18,11.5,3.18
2003,4766.48,18,12,3.18
2003,4766.5,18,12.5,3.18
2003,4766.52,18,13,3.18
2003,4766.54,18,13.5,3.18
2003,4766.56,18,14,3.18
2003,4766.58,18,14.5,3.18
2003,4766.6,18,15,3.18
2003,4766.63,18,15.5,3.18
2003,4766.65,18,16,3.18
2003,4766.67,18,16.5,3.18
2003,4766.69,18,17,3.18
2003,4766.71,18,17.5,3.18
2003,4766.73,18,18,3.18
2003,4766.75,18,18.5,3.18
2003,4766.77,18,19,3.18
2003,4766.79,18,19.5,3.18
2003,4766.81,18,20,3.18
2003,4766.83,18,20.5,3.18
2003,4766.85,18,21,3.18
2003,4766.88,18,21.5,3.18
2003,4766.9,18,22,3.18
2003,4766.92,18,22.5,3.18
2003,4766.94,18,23,3.18
2003,4766.96,18,23.5,3.18
2003,4766.98,18,24,3.18
2003,4767,19,0.5,3.18
2003,4767.02,19,1,3.18
2003,4767.04,19,1.5,3.18
2003,4767.06,19,2,3.18
2003,4767.08,19,2.5,3.18
2003,4767.1,19,3,3.18
2003,4767.13,19,3.5,3.18
2003,4767.15,19,4,3.18
2003,4767.17,19,4.5,3.18
2003,4767.19,19,5,3.18
2003,4767.21,19,5.5,3.18
2003,4767.23,19,6,3.18
2003,4767.25,19,6.5,3.18
2003,4767.27,19,7,3.18
2003,4767.29,19,7.5,3.18
2003,4767.31,19,8,3.18
2003,4767.33,19,8.5,3.18
2003,4767.35,19,9,3.18
2003,4767.38,19,9.5,3.18
2003,4767.4,19,10,3.18
2003,4767.42,19,10.5,3.18
2003,4767.44,19,11,3.18
2003,4767.46,19,11.5,3.18
2003,4767.48,19,12,3.18
2003,4767.5,19,12.5,3.18
2003,4767.52,19,13,3.18
2003,4767.54,19,13.5,3.18
2003,4767.56,19,14,3.18
2003,4767.58,19,14.5,3.18
2003,4767.6,19,15,3.18
2003,4767.63,19,15.5,3.18
2003,4767.65,19,16,3.18
2003,4767.67,19,16.5,3.18
2003,4767.69,19,17,3.18
2003,4767.71,19,17.5,3.18
2003,4767.73,19,18,3.18
2003,4767.75,19,18.5,3.18
2003,4767.77,19,19,3.18
2003,4767.79,19,19.5,3.18
2003,4767.81,19,20,3.18
2003,4767.83,19,20.5,3.18
2003,4767.85,19,21,3.18
2003,4767.88,19,21.5,3.18
2003,4767.9,19,22,3.18
2003,4767.92,19,22.5,3.18
2003,4767.94,19,23,3.18
2003,4767.96,19,23.5,3.18
2003,4767.98,19,24,3.18
2003,4768,20,0.5,3.18
2003,4768.02,20,1,3.18
2003,4768.04,20,1.5,3.18
2003,4768.06,20,2,3.18
2003,4768.08,20,2.5,3.18
2003,4768.1,20,3,3.18
2003,4768.13,20,3.5,3.18
2003,4768.15,20,4,3.18
2003,4768.17,20,4.5,3.18
2003,4768.19,20,5,3.18
2003,4768.21,20,5.5,3.18
2003,4768.23,20,6,3.18
2003,4768.25,20,6.5,3.18
2003,4768.27,20,7,3.18
2003,4768.29,20,7.5,3.18
2003,4768.31,20,8,3.18
2003,4768.33,20,8.5,3.18
2003,4768.35,20,9,3.18
2003,4768.38,20,9.5,3.18
2003,4768.4,20,10,3.18
2003,4768.42,20,10.5,3.18
2003,4768.44,20,11,3.18
2003,4768.46,20,11.5,3.18
2003,4768.48,20,12,3.18
2003,4768.5,20,12.5,3.18
2003,4768.52,20,13,3.18
2003,4768.54,20,13.5,3.18
2003,4768.56,20,14,3.18
2003,4768.58,20,14.5,3.18
2003,4768.6,20,15,3.18
2003,4768.63,20,15.5,3.18
2003,4768.65,20,16,3.18
2003,4768.67,20,16.5,3.18
2003,4768.69,20,17,3.18
2003,4768.71,20,17.5,3.18
2003,4768.73,20,18,3.18
2003,4768.75,20,18.5,3.18
2003,4768.77,20,19,3.18
2003,4768.79,20,19.5,3.18
2003,4768.81,20,20,3.18
2003,4768.83,20,20.5,3.18
2003,4768.85,20,21,3.18
2003,4768.88,20,21.5,3.18
2003,4768.9,20,22,3.18
2003,4768.92,20,22.5,3.18
2003,4768.94,20,23,3.18
2003,4768.96,20,23.5,3.18
2003,4768.98,20,24,3.18
2003,4769,21,0.5,3.18
2003,4769.02,21,1,3.18
2003,4769.04,21,1.5,3.18
2003,4769.06,21,2,3.18
2003,4769.08,21,2.5,3.18
2003,4769.1,21,3,3.18
2003,4769.13,21,3.5,3.18
2003,4769.15,21,4,3.18
2003,4769.17,21,4.5,3.18
2003,4769.19,21,5,3.18
2003,4769.21,21,5.5,3.18
2003,4769.23,21,6,3.18
2003,4769.25,21,6.5,3.18
2003,4769.27,21,7,3.18
2003,4769.29,21,7.5,3.18
2003,4769.31,21,8,3.18
2003,4769.33,21,8.5,3.18
2003,4769.35,21,9,3.18
2003,4769.38,21,9.5,3.18
2003,4769.4,21,10,3.18
2003,4769.42,21,10.5,3.18
2003,4769.44,21,11,3.18
2003,4769.46,21,11.5,3.18
2003,4769.48,21,12,3.18
2003,4769.5,21,12.5,3.18
2003,4769.52,21,13,3.18
2003,4769.54,21,13.5,3.18
2003,4769.56,21,14,3.18
2003,4769.58,21,14.5,3.18
2003,4769.6,21,15,3.18
2003,4769.63,21,15.5,3.18
2003,4769.65,21,16,3.18
2003,4769.67,21,16.5,3.18
2003,4769.69,21,17,3.18
2003,4769.71,21,17.5,3.18
2003,4769.73,21,18,3.18
2003,4769.75,21,18.5,3.18
2003,4769.77,21,19,3.18
2003,4769.79,21,19.5,3.18
2003,4769.81,21,20,3.18
2003,4769.83,21,20.5,3.18
2003,4769.85,21,21,3.18
2003,4769.88,21,21.5,3.18
2003,4769.9,21,22,3.18
2003,4769.92,21,22.5,3.18
2003,4769.94,21,23,3.18
2003,4769.96,21,23.5,3.18
2003,4769.98,21,24,3.18
2003,4770,22,0.5,3.18
2003,4770.02,22,1,3.18
2003,4770.04,22,1.5,3.18
2003,4770.06,22,2,3.18
2003,4770.08,22,2.5,3.18
2003,4770.1,22,3,3.18
2003,4770.13,22,3.5,3.18
2003,4770.15,22,4,3.18
2003,4770.17,22,4.5,3.18
2003,4770.19,22,5,3.18
2003,4770.21,22,5.5,3.18
2003,4770.23,22,6,3.18
2003,4770.25,22,6.5,3.18
2003,4770.27,22,7,3.18
2003,4770.29,22,7.5,3.18
2003,4770.31,22,8,3.18
2003,4770.33,22,8.5,3.18
2003,4770.35,22,9,3.18
2003,4770.38,22,9.5,3.18
2003,4770.4,22,10,3.18
2003,4770.42,22,10.5,3.18
2003,4770.44,22,11,3.18
2003,4770.46,22,11.5,3.18
2003,4770.48,22,12,3.18
2003,4770.5,22,12.5,3.18
2003,4770.52,22,13,3.18
2003,4770.54,22,13.5,3.18
2003,4770.56,22,14,3.18
2003,4770.58,22,14.5,3.18
2003,4770.6,22,15,3.18
2003,4770.63,22,15.5,3.18
2003,4770.65,22,16,3.18
2003,4770.67,22,16.5,3.18
2003,4770.69,22,17,3.18
2003,4770.71,22,17.5,3.18
2003,4770.73,22,18,3.18
2003,4770.75,22,18.5,3.18
2003,4770.77,22,19,3.18
2003,4770.79,22,19.5,3.18
2003,4770.81,22,20,3.18
2003,4770.83,22,20.5,3.18
2003,4770.85,22,21,3.18
2003,4770.88,22,21.5,3.18
2003,4770.9,22,22,3.18
2003,4770.92,22,22.5,3.18
2003,4770.94,22,23,3.18
2003,4770.96,22,23.5,3.18
2003,4770.98,22,24,3.18
2003,4771,23,0.5,3.18
2003,4771.02,23,1,3.18
2003,4771.04,23,1.5,3.18
2003,4771.06,23,2,3.18
2003,4771.08,23,2.5,3.18
2003,4771.1,23,3,3.18
2003,4771.13,23,3.5,3.18
2003,4771.15,23,4,3.18
2003,4771.17,23,4.5,3.18
2003,4771.19,23,5,3.18
2003,4771.21,23,5.5,3.18
2003,4771.23,23,6,3.18
2003,4771.25,23,6.5,3.18
2003,4771.27,23,7,3.18
2003,4771.29,23,7.5,3.18
2003,4771.31,23,8,3.18
2003,4771.33,23,8.5,3.18
2003,4771.35,23,9,3.18
2003,4771.38,23,9.5,3.18
2003,4771.4,23,10,3.18
2003,4771.42,23,10.5,3.18
2003,4771.44,23,11,3.18
2003,4771.46,23,11.5,3.18
2003,4771.48,23,12,3.18
2003,4771.5,23,12.5,3.18
2003,4771.52,23,13,3.18
2003,4771.54,23,13.5,3.18
2003,4771.56,23,14,3.18
2003,4771.58,23,14.5,3.18
2003,4771.6,23,15,3.18
2003,4771.63,23,15.5,3.18
2003,4771.65,23,16,3.18
2003,4771.67,23,16.5,3.18
2003,4771.69,23,17,3.18
2003,4771.71,23,17.5,3.18
2003,4771.73,23,18,3.18
2003,4771.75,23,18.5,3.18
2003,4771.77,23,19,3.18
2003,4771.79,23,19.5,3.18
2003,4771.81,23,20,3.18
2003,4771.83,23,20.5,3.18
2003,4771.85,23,21,3.18
2003,4771.88,23,21.5,3.18
2003,4771.9,23,22,3.18
2003,4771.92,23,22.5,3.18
2003,4771.94,23,23,3.18
2003,4771.96,23,23.5,3.18
2003,4771.98,23,24,3.18
2003,4772,24,0.5,3.18
2003,4772.02,24,1,3.18
2003,4772.04,24,1.5,3.18
2003,4772.06,24,2,3.18
2003,4772.08,24,2.5,3.18
2003,4772.1,24,3,3.18
2003,4772.13,24,3.5,3.18
2003,4772.15,24,4,3.18
2003,4772.17,24,4.5,3.18
2003,4772.19,24,5,3.18
2003,4772.21,24,5.5,3.18
2003,4772.23,24,6,3.18
2003,4772.25,24,6.5,3.18
2003,4772.27,24,7,3.18
2003,4772.29,24,7.5,3.18
2003,4772.31,24,8,3.18
2003,4772.33,24,8.5,3.18
2003,4772.35,24,9,3.18
2003,4772.38,24,9.5,3.18
2003,4772.4,24,10,3.18
2003,4772.42,24,10.5,3.18
2003,4772.44,24,11,3.18
2003,4772.46,24,11.5,3.18
2003,4772.48,24,12,3.18
2003,4772.5,24,12.5,3.18
2003,4772.52,24,13,3.18
2003,4772.54,24,13.5,3.18
2003,4772.56,24,14,3.18
2003,4772.58,24,14.5,3.18
2003,4772.6,24,15,3.18
2003,4772.63,24,15.5,3.18
2003,4772.65,24,16,3.18
2003,4772.67,24,16.5,3.18
2003,4772.69,24,17,3.18
2003,4772.71,24,17.5,3.18
2003,4772.73,24,18,3.18
2003,4772.75,24,18.5,3.18
2003,4772.77,24,19,3.18
2003,4772.79,24,19.5,3.18
2003,4772.81,24,20,3.18
2003,4772.83,24,20.5,3.18
2003,4772.85,24,21,3.18
2003,4772.88,24,21.5,3.18
2003,4772.9,24,22,3.18
2003,4772.92,24,22.5,3.18
2003,4772.94,24,23,3.18
2003,4772.96,24,23.5,3.18
2003,4772.98,24,24,3.18
2003,4773,25,0.5,3.18
2003,4773.02,25,1,3.18
2003,4773.04,25,1.5,3.18
2003,4773.06,25,2,3.18
2003,4773.08,25,2.5,3.18
2003,4773.1,25,3,3.18
2003,4773.13,25,3.5,3.18
2003,4773.15,25,4,3.18
2003,4773.17,25,4.5,3.18
2003,4773.19,25,5,3.18
2003,4773.21,25,5.5,3.18
2003,4773.23,25,6,3.18
2003,4773.25,25,6.5,3.18
2003,4773.27,25,7,3.18
2003,4773.29,25,7.5,3.18
2003,4773.31,25,8,3.18
2003,4773.33,25,8.5,3.18
2003,4773.35,25,9,3.18
2003,4773.38,25,9.5,3.18
2003,4773.4,25,10,3.18
2003,4773.42,25,10.5,3.18
2003,4773.44,25,11,3.18
2003,4773.46,25,11.5,3.18
2003,4773.48,25,12,3.18
2003,4773.5,25,12.5,3.18
2003,4773.52,25,13,3.18
2003,4773.54,25,13.5,3.18
2003,4773.56,25,14,3.18
2003,4773.58,25,14.5,3.18
2003,4773.6,25,15,3.18
2003,4773.63,25,15.5,3.18
2003,4773.65,25,16,3.18
2003,4773.67,25,16.5,3.18
2003,4773.69,25,17,3.18
2003,4773.71,25,17.5,3.18
2003,4773.73,25,18,3.18
2003,4773.75,25,18.5,3.18
2003,4773.77,25,19,3.18
2003,4773.79,25,19.5,3.18
2003,4773.81,25,20,3.18
2003,4773.83,25,20.5,3.18
2003,4773.85,25,21,3.18
2003,4773.88,25,21.5,3.18
2003,4773.9,25,22,3.18
2003,4773.92,25,22.5,3.18
2003,4773.94,25,23,3.18
2003,4773.96,25,23.5,3.18
2003,4773.98,25,24,3.18
2003,4774,26,0.5,3.18
2003,4774.02,26,1,3.18
2003,4774.04,26,1.5,3.18
2003,4774.06,26,2,3.18
2003,4774.08,26,2.5,3.18
2003,4774.1,26,3,3.18
2003,4774.13,26,3.5,3.18
2003,4774.15,26,4,3.18
2003,4774.17,26,4.5,3.18
2003,4774.19,26,5,3.18
2003,4774.21,26,5.5,3.18
2003,4774.23,26,6,3.18
2003,4774.25,26,6.5,3.18
2003,4774.27,26,7,3.18
2003,4774.29,26,7.5,3.18
2003,4774.31,26,8,3.18
2003,4774.33,26,8.5,3.18
2003,4774.35,26,9,3.18
2003,4774.38,26,9.5,3.18
2003,4774.4,26,10,3.18
2003,4774.42,26,10.5,3.18
2003,4774.44,26,11,3.18
2003,4774.46,26,11.5,3.18
2003,4774.48,26,12,3.18
2003,4774.5,26,12.5,3.18
2003,4774.52,26,13,3.18
2003,4774.54,26,13.5,3.18
2003,4774.56,26,14,3.18
2003,4774.58,26,14.5,3.18
2003,4774.6,26,15,3.18
2003,4774.63,26,15.5,3.18
2003,4774.65,26,16,3.18
2003,4774.67,26,16.5,3.18
2003,4774.69,26,17,3.18
2003,4774.71,26,17.5,3.18
2003,4774.73,26,18,3.18
2003,4774.75,26,18.5,3.18
2003,4774.77,26,19,3.18
2003,4774.79,26,19.5,3.18
2003,4774.81,26,20,3.18
2003,4774.83,26,20.5,3.18
2003,4774.85,26,21,3.18
2003,4774.88,26,21.5,3.18
2003,4774.9,26,22,3.18
2003,4774.92,26,22.5,3.18
2003,4774.94,26,23,3.18
2003,4774.96,26,23.5,3.18
2003,4774.98,26,24,3.18
2003,4775,27,0.5,3.18
2003,4775.02,27,1,3.18
2003,4775.04,27,1.5,3.18
2003,4775.06,27,2,3.18
2003,4775.08,27,2.5,3.18
2003,4775.1,27,3,3.18
2003,4775.13,27,3.5,3.18
2003,4775.15,27,4,3.18
2003,4775.17,27,4.5,3.18
2003,4775.19,27,5,3.18
2003,4775.21,27,5.5,3.18
2003,4775.23,27,6,3.18
2003,4775.25,27,6.5,3.18
2003,4775.27,27,7,3.18
2003,4775.29,27,7.5,3.18
2003,4775.31,27,8,3.18
2003,4775.33,27,8.5,3.18
2003,4775.35,27,9,3.18
2003,4775.38,27,9.5,3.18
2003,4775.4,27,10,3.18
2003,4775.42,27,10.5,3.18
2003,4775.44,27,11,3.18
2003,4775.46,27,11.5,3.18
2003,4775.48,27,12,3.18
2003,4775.5,27,12.5,3.18
2003,4775.52,27,13,3.18
2003,4775.54,27,13.5,3.18
2003,4775.56,27,14,3.18
2003,4775.58,27,14.5,3.18
2003,4775.6,27,15,3.18
2003,4775.63,27,15.5,3.18
2003,4775.65,27,16,3.18
2003,4775.67,27,16.5,3.18
2003,4775.69,27,17,3.18
2003,4775.71,27,17.5,3.18
2003,4775.73,27,18,3.18
2003,4775.75,27,18.5,3.18
2003,4775.77,27,19,3.18
2003,4775.79,27,19.5,3.18
2003,4775.81,27,20,3.18
2003,4775.83,27,20.5,3.18
2003,4775.85,27,21,3.18
2003,4775.88,27,21.5,3.18
2003,4775.9,27,22,3.18
2003,4775.92,27,22.5,3.18
2003,4775.94,27,23,3.18
2003,4775.96,27,23.5,3.18
2003,4775.98,27,24,3.18
2003,4776,28,0.5,3.18
2003,4776.02,28,1,3.18
2003,4776.04,28,1.5,3.18
2003,4776.06,28,2,3.18
2003,4776.08,28,2.5,3.18
2003,4776.1,28,3,3.18
2003,4776.13,28,3.5,3.18
2003,4776.15,28,4,3.18
2003,4776.17,28,4.5,3.18
2003,4776.19,28,5,3.18
2003,4776.21,28,5.5,3.18
2003,4776.23,28,6,3.18
2003,4776.25,28,6.5,3.18
2003,4776.27,28,7,3.18
2003,4776.29,28,7.5,3.18
2003,4776.31,28,8,3.18
2003,4776.33,28,8.5,3.18
2003,4776.35,28,9,3.18
2003,4776.38,28,9.5,3.18
2003,4776.4,28,10,3.18
2003,4776.42,28,10.5,3.18
2003,4776.44,28,11,3.18
2003,4776.46,28,11.5,3.18
2003,4776.48,28,12,3.18
2003,4776.5,28,12.5,3.18
2003,4776.52,28,13,3.18
2003,4776.54,28,13.5,3.18
2003,4776.56,28,14,3.18
2003,4776.58,28,14.5,3.18
2003,4776.6,28,15,3.18
2003,4776.63,28,15.5,3.18
2003,4776.65,28,16,3.18
2003,4776.67,28,16.5,3.18
2003,4776.69,28,17,3.18
2003,4776.71,28,17.5,3.18
2003,4776.73,28,18,3.18
2003,4776.75,28,18.5,3.18
2003,4776.77,28,19,3.18
2003,4776.79,28,19.5,3.18
2003,4776.81,28,20,3.18
2003,4776.83,28,20.5,3.18
2003,4776.85,28,21,3.18
2003,4776.88,28,21.5,3.18
2003,4776.9,28,22,3.18
2003,4776.92,28,22.5,3.18
2003,4776.94,28,23,3.18
2003,4776.96,28,23.5,3.18
2003,4776.98,28,24,3.18
2003,4777,29,0.5,3.18
2003,4777.02,29,1,3.18
2003,4777.04,29,1.5,3.18
2003,4777.06,29,2,3.18
2003,4777.08,29,2.5,3.18
2003,4777.1,29,3,3.18
2003,4777.13,29,3.5,3.18
2003,4777.15,29,4,3.18
2003,4777.17,29,4.5,3.18
2003,4777.19,29,5,3.18
2003,4777.21,29,5.5,3.18
2003,4777.23,29,6,3.18
2003,4777.25,29,6.5,3.18
2003,4777.27,29,7,3.18
2003,4777.29,29,7.5,3.18
2003,4777.31,29,8,3.18
2003,4777.33,29,8.5,3.18
2003,4777.35,29,9,3.18
2003,4777.38,29,9.5,3.18
2003,4777.4,29,10,3.18
2003,4777.42,29,10.5,3.18
2003,4777.44,29,11,3.18
2003,4777.46,29,11.5,3.18
2003,4777.48,29,12,3.18
2003,4777.5,29,12.5,3.18
2003,4777.52,29,13,3.18
2003,4777.54,29,13.5,3.18
2003,4777.56,29,14,3.18
2003,4777.58,29,14.5,3.18
2003,4777.6,29,15,3.18
2003,4777.63,29,15.5,3.18
2003,4777.65,29,16,3.18
2003,4777.67,29,16.5,3.18
2003,4777.69,29,17,3.18
2003,4777.71,29,17.5,3.18
2003,4777.73,29,18,3.18
2003,4777.75,29,18.5,3.18
2003,4777.77,29,19,3.18
2003,4777.79,29,19.5,3.18
2003,4777.81,29,20,3.18
2003,4777.83,29,20.5,3.18
2003,4777.85,29,21,3.18
2003,4777.88,29,21.5,3.18
2003,4777.9,29,22,3.18
2003,4777.92,29,22.5,3.18
2003,4777.94,29,23,3.18
2003,4777.96,29,23.5,3.18
2003,4777.98,29,24,3.18
2003,4778,30,0.5,3.18
2003,4778.02,30,1,3.18
2003,4778.04,30,1.5,3.18
2003,4778.06,30,2,3.18
2003,4778.08,30,2.5,3.18
2003,4778.1,30,3,3.18
2003,4778.13,30,3.5,3.18
2003,4778.15,30,4,3.18
2003,4778.17,30,4.5,3.18
2003,4778.19,30,5,3.18
2003,4778.21,30,5.5,3.18
2003,4778.23,30,6,3.18
2003,4778.25,30,6.5,3.18
2003,4778.27,30,7,3.18
2003,4778.29,30,7.5,3.18
2003,4778.31,30,8,3.18
2003,4778.33,30,8.5,3.18
2003,4778.35,30,9,3.18
2003,4778.38,30,9.5,3.18
2003,4778.4,30,10,3.18
2003,4778.42,30,10.5,3.18
2003,4778.44,30,11,3.18
2003,4778.46,30,11.5,3.18
2003,4778.48,30,12,3.18
2003,4778.5,30,12.5,3.18
2003,4778.52,30,13,3.18
2003,4778.54,30,13.5,3.18
2003,4778.56,30,14,3.18
2003,4778.58,30,14.5,3.18
2003,4778.6,30,15,3.18
2003,4778.63,30,15.5,3.18
2003,4778.65,30,16,3.18
2003,4778.67,30,16.5,3.18
2003,4778.69,30,17,3.18
2003,4778.71,30,17.5,3.18
2003,4778.73,30,18,3.18
2003,4778.75,30,18.5,3.18
2003,4778.77,30,19,3.18
2003,4778.79,30,19.5,3.18
2003,4778.81,30,20,3.18
2003,4778.83,30,20.5,3.18
2003,4778.85,30,21,3.18
2003,4778.88,30,21.5,3.18
2003,4778.9,30,22,3.18
2003,4778.92,30,22.5,3.18
2003,4778.94,30,23,3.18
2003,4778.96,30,23.5,3.18
2003,4778.98,30,24,3.18
2003,4779,31,0.5,3.18
2003,4779.02,31,1,3.18
2003,4779.04,31,1.5,3.18
2003,4779.06,31,2,3.18
2003,4779.08,31,2.5,3.18
2003,4779.1,31,3,3.18
2003,4779.13,31,3.5,3.18
2003,4779.15,31,4,3.18
2003,4779.17,31,4.5,3.18
2003,4779.19,31,5,3.18
2003,4779.21,31,5.5,3.18
2003,4779.23,31,6,3.18
2003,4779.25,31,6.5,3.18
2003,4779.27,31,7,3.18
2003,4779.29,31,7.5,3.18
2003,4779.31,31,8,3.18
2003,4779.33,31,8.5,3.18
2003,4779.35,31,9,3.18
2003,4779.38,31,9.5,3.18
2003,4779.4,31,10,3.18
2003,4779.42,31,10.5,3.18
2003,4779.44,31,11,3.18
2003,4779.46,31,11.5,3.18
2003,4779.48,31,12,3.18
2003,4779.5,31,12.5,3.18
2003,4779.52,31,13,3.18
2003,4779.54,31,13.5,3.18
2003,4779.56,31,14,3.18
2003,4779.58,31,14.5,3.18
2003,4779.6,31,15,3.18
2003,4779.63,31,15.5,3.18
2003,4779.65,31,16,3.18
2003,4779.67,31,16.5,3.18
2003,4779.69,31,17,3.18
2003,4779.71,31,17.5,3.18
2003,4779.73,31,18,3.18
2003,4779.75,31,18.5,3.18
2003,4779.77,31,19,3.18
2003,4779.79,31,19.5,3.18
2003,4779.81,31,20,3.18
2003,4779.83,31,20.5,3.18
2003,4779.85,31,21,3.18
2003,4779.88,31,21.5,3.18
2003,4779.9,31,22,3.18
2003,4779.92,31,22.5,3.18
2003,4779.94,31,23,3.18
2003,4779.96,31,23.5,3.18
2003,4779.98,31,24,3.18
2003,4780,32,0.5,3.18
2003,4780.02,32,1,3.18
2003,4780.04,32,1.5,3.18
2003,4780.06,32,2,3.18
2003,4780.08,32,2.5,3.18
2003,4780.1,32,3,3.18
2003,4780.13,32,3.5,3.18
2003,4780.15,32,4,3.18
2003,4780.17,32,4.5,3.18
2003,4780.19,32,5,3.18
2003,4780.21,32,5.5,3.18
2003,4780.23,32,6,3.18
2003,4780.25,32,6.5,3.18
2003,4780.27,32,7,3.18
2003,4780.29,32,7.5,3.18
2003,4780.31,32,8,3.18
2003,4780.33,32,8.5,3.18
2003,4780.35,32,9,3.18
2003,4780.38,32,9.5,3.18
2003,4780.4,32,10,3.18
2003,4780.42,32,10.5,3.18
2003,4780.44,32,11,3.18
2003,4780.46,32,11.5,3.18
2003,4780.48,32,12,3.18
2003,4780.5,32,12.5,3.18
2003,4780.52,32,13,3.18
2003,4780.54,32,13.5,3.18
2003,4780.56,32,14,3.18
2003,4780.58,32,14.5,3.18
2003,4780.6,32,15,3.18
2003,4780.63,32,15.5,3.18
2003,4780.65,32,16,3.18
2003,4780.67,32,16.5,3.18
2003,4780.69,32,17,3.18
2003,4780.71,32,17.5,3.18
2003,4780.73,32,18,3.18
2003,4780.75,32,18.5,3.18
2003,4780.77,32,19,3.18
2003,4780.79,32,19.5,3.18
2003,4780.81,32,20,3.18
2003,4780.83,32,20.5,3.18
2003,4780.85,32,21,3.18
2003,4780.88,32,21.5,3.18
2003,4780.9,32,22,3.18
2003,4780.92,32,22.5,3.18
2003,4780.94,32,23,3.18
2003,4780.96,32,23.5,3.18
2003,4780.98,32,24,3.18
2003,4781,33,0.5,3.18
2003,4781.02,33,1,3.18
2003,4781.04,33,1.5,3.18
2003,4781.06,33,2,3.18
2003,4781.08,33,2.5,3.18
2003,4781.1,33,3,3.18
2003,4781.13,33,3.5,3.18
2003,4781.15,33,4,3.18
2003,4781.17,33,4.5,3.18
2003,4781.19,33,5,3.18
2003,4781.21,33,5.5,3.18
2003,4781.23,33,6,3.18
2003,4781.25,33,6.5,3.18
2003,4781.27,33,7,3.18
2003,4781.29,33,7.5,3.18
2003,4781.31,33,8,3.18
2003,4781.33,33,8.5,3.18
2003,4781.35,33,9,3.18
2003,4781.38,33,9.5,3.18
2003,4781.4,33,10,3.18
2003,4781.42,33,10.5,3.18
2003,4781.44,33,11,3.18
2003,4781.46,33,11.5,3.18
2003,4781.48,33,12,3.18
2003,4781.5,33,12.5,3.18
2003,4781.52,33,13,3.18
2003,4781.54,33,13.5,3.18
2003,4781.56,33,14,3.18
2003,4781.58,33,14.5,3.18
2003,4781.6,33,15,3.18
2003,4781.63,33,15.5,3.18
2003,4781.65,33,16,3.18
2003,4781.67,33,16.5,3.18
2003,4781.69,33,17,3.18
2003,4781.71,33,17.5,3.18
2003,4781.73,33,18,3.18
2003,4781.75,33,18.5,3.18
2003,4781.77,33,19,3.18
2003,4781.79,33,19.5,3.18
2003,4781.81,33,20,3.18
2003,4781.83,33,20.5,3.18
2003,4781.85,33,21,3.18
2003,4781.88,33,21.5,3.18
2003,4781.9,33,22,3.18
2003,4781.92,33,22.5,3.18
2003,4781.94,33,23,3.18
2003,4781.96,33,23.5,3.18
2003,4781.98,33,24,3.18
2003,4782,34,0.5,3.18
2003,4782.02,34,1,3.18
2003,4782.04,34,1.5,3.18
2003,4782.06,34,2,3.18
2003,4782.08,34,2.5,3.18
2003,4782.1,34,3,3.18
2003,4782.13,34,3.5,3.18
2003,4782.15,34,4,3.18
2003,4782.17,34,4.5,3.18
2003,4782.19,34,5,3.18
2003,4782.21,34,5.5,3.18
2003,4782.23,34,6,3.18
2003,4782.25,34,6.5,3.18
2003,4782.27,34,7,3.18
2003,4782.29,34,7.5,3.18
2003,4782.31,34,8,3.18
2003,4782.33,34,8.5,3.18
2003,4782.35,34,9,3.18
2003,4782.38,34,9.5,3.18
2003,4782.4,34,10,3.18
2003,4782.42,34,10.5,3.18
2003,4782.44,34,11,3.18
2003,4782.46,34,11.5,3.18
2003,4782.48,34,12,3.18
2003,4782.5,34,12.5,3.18
2003,4782.52,34,13,3.18
2003,4782.54,34,13.5,3.18
2003,4782.56,34,14,3.18
2003,4782.58,34,14.5,3.18
2003,4782.6,34,15,3.18
2003,4782.63,34,15.5,3.18
2003,4782.65,34,16,3.18
2003,4782.67,34,16.5,3.18
2003,4782.69,34,17,3.18
2003,4782.71,34,17.5,3.18
2003,4782.73,34,18,3.18
2003,4782.75,34,18.5,3.18
2003,4782.77,34,19,3.18
2003,4782.79,34,19.5,3.18
2003,4782.81,34,20,3.18
2003,4782.83,34,20.5,3.18
2003,4782.85,34,21,3.18
2003,4782.88,34,21.5,3.18
2003,4782.9,34,22,3.18
2003,4782.92,34,22.5,3.18
2003,4782.94,34,23,3.18
2003,4782.96,34,23.5,3.18
2003,4782.98,34,24,3.18
2003,4783,35,0.5,3.18
2003,4783.02,35,1,3.18
2003,4783.04,35,1.5,3.18
2003,4783.06,35,2,3.18
2003,4783.08,35,2.5,3.18
2003,4783.1,35,3,3.18
2003,4783.13,35,3.5,3.18
2003,4783.15,35,4,3.18
2003,4783.17,35,4.5,3.18
2003,4783.19,35,5,3.18
2003,4783.21,35,5.5,3.18
2003,4783.23,35,6,3.18
2003,4783.25,35,6.5,3.18
2003,4783.27,35,7,3.18
2003,4783.29,35,7.5,3.18
2003,4783.31,35,8,3.18
2003,4783.33,35,8.5,3.18
2003,4783.35,35,9,3.18
2003,4783.38,35,9.5,3.18
