year,JDT,DOY,Time,VPD.HW
2003,4764.4,16,10,0.41181901
2003,4764.42,16,10.5,0.42700773
2003,4764.44,16,11,0.42640641
2003,4764.46,16,11.5,0.44370943
2003,4764.48,16,12,0.46080226
2003,4764.5,16,12.5,0.49934912
2003,4764.52,16,13,0.50664836
2003,4764.54,16,13.5,0.52614039
2003,4764.56,16,14,0.57923752
2003,4764.58,16,14.5,0.57436109
2003,4764.6,16,15,0.55045289
2003,4764.63,16,15.5,0.54134589
2003,4764.65,16,16,0.52720147
2003,4764.67,16,16.5,0.51035899
2003,4764.69,16,17,0.50454098
2003,4764.71,16,17.5,0.48962834
2003,4764.73,16,18,0.4793877
2003,4764.75,16,18.5,0.46916595
2003,4764.77,16,19,0.45683178
2003,4764.79,16,19.5,0.43922737
2003,4764.81,16,20,0.21854533
2003,4764.83,16,20.5,0.053460184
2003,4764.85,16,21,0.031932026
2003,4764.88,16,21.5,0.026718983
2003,4764.9,16,22,0.023544226
2003,4764.92,16,22.5,0.02153719
2003,4764.94,16,23,0.022534432
2003,4764.96,16,23.5,0.022509459
2003,4764.98,16,24,0.023565119
2003,4765,17,0.5,0.026212512
2003,4765.02,17,1,0.028257249
2003,4765.04,17,1.5,0.031936746
2003,4765.06,17,2,0.032891318
2003,4765.08,17,2.5,0.033897866
2003,4765.1,17,3,0.032147318
2003,4765.13,17,3.5,0.033451773
2003,4765.15,17,4,0.030134231
2003,4765.17,17,4.5,0.027576558
2003,4765.19,17,5,0.024299432
2003,4765.21,17,5.5,0.021577787
2003,4765.23,17,6,0.02084915
2003,4765.25,17,6.5,0.019466866
2003,4765.27,17,7,0.020583397
2003,4765.29,17,7.5,0.023277072
2003,4765.31,17,8,0.035954811
2003,4765.33,17,8.5,0.086026967
2003,4765.35,17,9,0.14316849
2003,4765.38,17,9.5,0.19474833
2003,4765.4,17,10,0.23155861
2003,4765.42,17,10.5,0.27161252
2003,4765.44,17,11,0.31244841
2003,4765.46,17,11.5,0.32675201
2003,4765.48,17,12,0.33655906
2003,4765.5,17,12.5,0.35492924
2003,4765.52,17,13,0.37049001
2003,4765.54,17,13.5,0.38472798
2003,4765.56,17,14,0.4071185
2003,4765.58,17,14.5,0.44110578
2003,4765.6,17,15,0.46016797
2003,4765.63,17,15.5,0.47389871
2003,4765.65,17,16,0.4698779
2003,4765.67,17,16.5,0.45790264
2003,4765.69,17,17,0.44770128
2003,4765.71,17,17.5,0.43169132
2003,4765.73,17,18,0.40853798
2003,4765.75,17,18.5,0.37520224
2003,4765.77,17,19,0.35173383
2003,4765.79,17,19.5,0.33790994
2003,4765.81,17,20,0.31921044
2003,4765.83,17,20.5,0.30830568
2003,4765.85,17,21,0.30084935
2003,4765.88,17,21.5,0.29172841
2003,4765.9,17,22,0.2785612
2003,4765.92,17,22.5,0.26233071
2003,4765.94,17,23,0.2456034
2003,4765.96,17,23.5,0.23197199
2003,4765.98,17,24,0.21791746
2003,4766,18,0.5,0.20097326
2003,4766.02,18,1,0.20403735
2003,4766.04,18,1.5,0.20533057
2003,4766.06,18,2,0.19362159
2003,4766.08,18,2.5,0.19159426
2003,4766.1,18,3,0.18814635
2003,4766.13,18,3.5,0.18283021
2003,4766.15,18,4,0.17891411
2003,4766.17,18,4.5,0.17443612
2003,4766.19,18,5,0.16266751
2003,4766.21,18,5.5,0.15004574
2003,4766.23,18,6,0.13884105
2003,4766.25,18,6.5,0.12696399
2003,4766.27,18,7,0.12576517
2003,4766.29,18,7.5,0.12680753
2003,4766.31,18,8,0.12671056
2003,4766.33,18,8.5,0.14208546
2003,4766.35,18,9,0.1679396
2003,4766.38,18,9.5,0.20695201
2003,4766.4,18,10,0.22820599
2003,4766.42,18,10.5,0.24938689
2003,4766.44,18,11,0.26564425
2003,4766.46,18,11.5,0.29302585
2003,4766.48,18,12,0.2996828
2003,4766.5,18,12.5,0.31282866
2003,4766.52,18,13,0.32124528
2003,4766.54,18,13.5,0.33595017
2003,4766.56,18,14,0.34546593
2003,4766.58,18,14.5,0.36528796
2003,4766.6,18,15,0.3856951
2003,4766.63,18,15.5,0.39095601
2003,4766.65,18,16,0.3937262
2003,4766.67,18,16.5,0.3953481
2003,4766.69,18,17,0.37684208
2003,4766.71,18,17.5,0.35270408
2003,4766.73,18,18,0.33325064
2003,4766.75,18,18.5,0.30153489
2003,4766.77,18,19,0.28468528
2003,4766.79,18,19.5,0.28345391
2003,4766.81,18,20,0.27937326
2003,4766.83,18,20.5,0.27275443
2003,4766.85,18,21,0.25658536
2003,4766.88,18,21.5,0.23886147
2003,4766.9,18,22,0.23947226
2003,4766.92,18,22.5,0.23570345
2003,4766.94,18,23,0.23046136
2003,4766.96,18,23.5,0.22222491
2003,4766.98,18,24,0.2227373
2003,4767,19,0.5,0.22823168
2003,4767.02,19,1,0.21754105
2003,4767.04,19,1.5,0.19010045
2003,4767.06,19,2,0.15467393
2003,4767.08,19,2.5,0.18702921
2003,4767.1,19,3,0.18359128
2003,4767.13,19,3.5,0.14573625
2003,4767.15,19,4,0.13640042
2003,4767.17,19,4.5,0.14745601
2003,4767.19,19,5,0.16058287
2003,4767.21,19,5.5,0.17492734
2003,4767.23,19,6,0.16765445
2003,4767.25,19,6.5,0.16042145
2003,4767.27,19,7,0.13201384
2003,4767.29,19,7.5,0.13609836
2003,4767.31,19,8,0.13733841
2003,4767.33,19,8.5,0.15904868
2003,4767.35,19,9,0.20500501
2003,4767.38,19,9.5,0.24798356
2003,4767.4,19,10,0.30171981
2003,4767.42,19,10.5,0.34063676
2003,4767.44,19,11,0.36306575
2003,4767.46,19,11.5,0.38394019
2003,4767.48,19,12,0.40286613
2003,4767.5,19,12.5,0.4189994
2003,4767.52,19,13,0.44000581
2003,4767.54,19,13.5,0.46063581
2003,4767.56,19,14,0.4921329
2003,4767.58,19,14.5,0.52337921
2003,4767.6,19,15,0.54582661
2003,4767.63,19,15.5,0.55086875
2003,4767.65,19,16,0.55060339
2003,4767.67,19,16.5,0.56660694
2003,4767.69,19,17,0.57050145
2003,4767.71,19,17.5,0.54558951
2003,4767.73,19,18,0.50169665
2003,4767.75,19,18.5,0.45800263
2003,4767.77,19,19,0.44721362
2003,4767.79,19,19.5,0.43490666
2003,4767.81,19,20,0.43449706
2003,4767.83,19,20.5,0.43377319
2003,4767.85,19,21,0.42728272
2003,4767.88,19,21.5,0.41685858
2003,4767.9,19,22,0.41750848
2003,4767.92,19,22.5,0.4333953
2003,4767.94,19,23,0.43759918
2003,4767.96,19,23.5,0.44209924
2003,4767.98,19,24,0.44887644
2003,4768,20,0.5,0.46048838
2003,4768.02,20,1,0.46263051
2003,4768.04,20,1.5,0.45806694
2003,4768.06,20,2,0.45338145
2003,4768.08,20,2.5,0.45923564
2003,4768.1,20,3,0.45895049
2003,4768.13,20,3.5,0.44932476
2003,4768.15,20,4,0.44891566
2003,4768.17,20,4.5,0.44480389
2003,4768.19,20,5,0.42932034
2003,4768.21,20,5.5,0.42222732
2003,4768.23,20,6,0.42250079
2003,4768.25,20,6.5,0.41783956
2003,4768.27,20,7,0.41503647
2003,4768.29,20,7.5,0.40916935
2003,4768.31,20,8,0.39994916
2003,4768.33,20,8.5,0.41568926
2003,4768.35,20,9,0.45464301
2003,4768.38,20,9.5,0.51414078
2003,4768.4,20,10,0.59560925
2003,4768.42,20,10.5,0.6926043
2003,4768.44,20,11,0.78435153
2003,4768.46,20,11.5,0.86227888
2003,4768.48,20,12,0.94055665
2003,4768.5,20,12.5,1.0136087
2003,4768.52,20,13,1.0846432
2003,4768.54,20,13.5,1.1525218
2003,4768.56,20,14,1.1940062
2003,4768.58,20,14.5,1.2772238
2003,4768.6,20,15,1.3142847
2003,4768.63,20,15.5,1.3279411
2003,4768.65,20,16,1.3424556
2003,4768.67,20,16.5,1.3389229
2003,4768.69,20,17,1.3062915
2003,4768.71,20,17.5,1.252126
2003,4768.73,20,18,1.1586388
2003,4768.75,20,18.5,1.0138021
2003,4768.77,20,19,0.82752144
2003,4768.79,20,19.5,0.72269005
2003,4768.81,20,20,0.62038779
2003,4768.83,20,20.5,0.55583698
2003,4768.85,20,21,0.48840165
2003,4768.88,20,21.5,0.5252555
2003,4768.9,20,22,0.38811448
2003,4768.92,20,22.5,0.33107743
2003,4768.94,20,23,0.29257283
2003,4768.96,20,23.5,0.26709217
2003,4768.98,20,24,0.2482788
2003,4769,21,0.5,0.21285792
2003,4769.02,21,1,0.19723696
2003,4769.04,21,1.5,0.20202181
2003,4769.06,21,2,0.22025809
2003,4769.08,21,2.5,0.19585331
2003,4769.1,21,3,0.20175876
2003,4769.13,21,3.5,0.2498289
2003,4769.15,21,4,0.23208612
2003,4769.17,21,4.5,0.25374758
2003,4769.19,21,5,0.27570495
2003,4769.21,21,5.5,0.28545323
2003,4769.23,21,6,0.2792021
2003,4769.25,21,6.5,0.23223759
2003,4769.27,21,7,0.19107918
2003,4769.29,21,7.5,0.15861712
2003,4769.31,21,8,0.13952625
2003,4769.33,21,8.5,0.13130046
2003,4769.35,21,9,0.12415613
2003,4769.38,21,9.5,0.12656197
2003,4769.4,21,10,0.13301069
2003,4769.42,21,10.5,0.12855984
2003,4769.44,21,11,0.12984937
2003,4769.46,21,11.5,0.15665118
2003,4769.48,21,12,0.16791479
2003,4769.5,21,12.5,0.17325373
2003,4769.52,21,13,0.1628467
2003,4769.54,21,13.5,0.17282321
2003,4769.56,21,14,0.18145815
2003,4769.58,21,14.5,0.17254922
2003,4769.6,21,15,0.14915158
2003,4769.63,21,15.5,0.17638732
2003,4769.65,21,16,0.18781757
2003,4769.67,21,16.5,0.16454446
2003,4769.69,21,17,0.14319354
2003,4769.71,21,17.5,0.15249227
2003,4769.73,21,18,0.15255284
2003,4769.75,21,18.5,0.15860507
2003,4769.77,21,19,0.16626219
2003,4769.79,21,19.5,0.16084956
2003,4769.81,21,20,0.15390766
2003,4769.83,21,20.5,0.14849246
2003,4769.85,21,21,0.14422926
2003,4769.88,21,21.5,0.13095717
2003,4769.9,21,22,0.11333051
2003,4769.92,21,22.5,0.10274995
2003,4769.94,21,23,0.096265614
2003,4769.96,21,23.5,0.084701918
2003,4769.98,21,24,0.074811108
2003,4770,22,0.5,0.072008483
2003,4770.02,22,1,0.065076672
2003,4770.04,22,1.5,0.06669227
2003,4770.06,22,2,0.069020137
2003,4770.08,22,2.5,0.059845436
2003,4770.1,22,3,0.046670061
2003,4770.13,22,3.5,0.04204433
2003,4770.15,22,4,0.038782373
2003,4770.17,22,4.5,0.041907396
2003,4770.19,22,5,0.047283374
2003,4770.21,22,5.5,0.048175313
2003,4770.23,22,6,0.048336428
2003,4770.25,22,6.5,0.033788204
2003,4770.27,22,7,0.031306576
2003,4770.29,22,7.5,0.031335641
2003,4770.31,22,8,0.028865788
2003,4770.33,22,8.5,0.048134919
2003,4770.35,22,9,0.11808191
2003,4770.38,22,9.5,0.15709412
2003,4770.4,22,10,0.1876689
2003,4770.42,22,10.5,0.21825559
2003,4770.44,22,11,0.26572013
2003,4770.46,22,11.5,0.30532518
2003,4770.48,22,12,0.34733129
2003,4770.5,22,12.5,0.35681692
2003,4770.52,22,13,0.40786856
2003,4770.54,22,13.5,0.46441418
2003,4770.56,22,14,0.5125668
2003,4770.58,22,14.5,0.54008436
2003,4770.6,22,15,0.57016414
2003,4770.63,22,15.5,0.57783592
2003,4770.65,22,16,0.59269267
2003,4770.67,22,16.5,0.59887701
2003,4770.69,22,17,0.5759508
2003,4770.71,22,17.5,0.54127169
2003,4770.73,22,18,0.46775293
2003,4770.75,22,18.5,0.4527978
2003,4770.77,22,19,0.43977901
2003,4770.79,22,19.5,0.39697519
2003,4770.81,22,20,0.38407442
2003,4770.83,22,20.5,0.43858463
2003,4770.85,22,21,0.48100752
2003,4770.88,22,21.5,0.47154829
2003,4770.9,22,22,0.4558672
2003,4770.92,22,22.5,0.44167012
2003,4770.94,22,23,0.44600698
2003,4770.96,22,23.5,0.43919277
2003,4770.98,22,24,0.43055367
2003,4771,23,0.5,0.40389618
2003,4771.02,23,1,0.33276415
2003,4771.04,23,1.5,0.17936942
2003,4771.06,23,2,0.079583205
2003,4771.08,23,2.5,0.049412306
2003,4771.1,23,3,0.041199014
2003,4771.13,23,3.5,0.032627512
2003,4771.15,23,4,0.026610527
2003,4771.17,23,4.5,0.023285622
2003,4771.19,23,5,0.022504736
2003,4771.21,23,5.5,0.022634523
2003,4771.23,23,6,0.023957053
2003,4771.25,23,6.5,0.025080349
2003,4771.27,23,7,0.023926105
2003,4771.29,23,7.5,0.024697958
2003,4771.31,23,8,0.025959136
2003,4771.33,23,8.5,0.024403814
2003,4771.35,23,9,0.025187228
2003,4771.38,23,9.5,0.028282886
2003,4771.4,23,10,0.031793587
2003,4771.42,23,10.5,0.034308657
2003,4771.44,23,11,0.050031584
2003,4771.46,23,11.5,0.089973398
2003,4771.48,23,12,0.19289266
2003,4771.5,23,12.5,0.20923674
2003,4771.52,23,13,0.22200668
2003,4771.54,23,13.5,0.25835776
2003,4771.56,23,14,0.27156585
2003,4771.58,23,14.5,0.2708655
2003,4771.6,23,15,0.27228978
2003,4771.63,23,15.5,0.2825484
2003,4771.65,23,16,0.2802338
2003,4771.67,23,16.5,0.27476084
2003,4771.69,23,17,0.26366797
2003,4771.71,23,17.5,0.24979649
2003,4771.73,23,18,0.23757316
2003,4771.75,23,18.5,0.22939666
2003,4771.77,23,19,0.22235774
2003,4771.79,23,19.5,0.21480422
2003,4771.81,23,20,0.20540011
2003,4771.83,23,20.5,0.19735666
2003,4771.85,23,21,0.19382422
2003,4771.88,23,21.5,0.18925938
2003,4771.9,23,22,0.18037665
2003,4771.92,23,22.5,0.17728508
2003,4771.94,23,23,0.17464325
2003,4771.96,23,23.5,0.17190547
2003,4771.98,23,24,0.16769587
2003,4772,24,0.5,0.16537637
2003,4772.02,24,1,0.16438438
2003,4772.04,24,1.5,0.15552399
2003,4772.06,24,2,0.14291348
2003,4772.08,24,2.5,0.13961636
2003,4772.1,24,3,0.13659517
2003,4772.13,24,3.5,0.13171834
2003,4772.15,24,4,0.13181975
2003,4772.17,24,4.5,0.1369068
2003,4772.19,24,5,0.14616597
2003,4772.21,24,5.5,0.14803346
2003,4772.23,24,6,0.1455256
2003,4772.25,24,6.5,0.14039806
2003,4772.27,24,7,0.13822728
2003,4772.29,24,7.5,0.13138984
2003,4772.31,24,8,0.13211982
2003,4772.33,24,8.5,0.14610909
2003,4772.35,24,9,0.17146198
2003,4772.38,24,9.5,0.20432939
2003,4772.4,24,10,0.23695274
2003,4772.42,24,10.5,0.26551318
2003,4772.44,24,11,0.28900775
2003,4772.46,24,11.5,0.31166017
2003,4772.48,24,12,0.33857054
2003,4772.5,24,12.5,0.35741177
2003,4772.52,24,13,0.38074863
2003,4772.54,24,13.5,0.40074784
2003,4772.56,24,14,0.42458373
2003,4772.58,24,14.5,0.44825113
2003,4772.6,24,15,0.46520585
2003,4772.63,24,15.5,0.4783875
2003,4772.65,24,16,0.48372334
2003,4772.67,24,16.5,0.48222947
2003,4772.69,24,17,0.47084877
2003,4772.71,24,17.5,0.45108178
2003,4772.73,24,18,0.41343027
2003,4772.75,24,18.5,0.36734858
2003,4772.77,24,19,0.31586319
2003,4772.79,24,19.5,0.29414082
2003,4772.81,24,20,0.28048
2003,4772.83,24,20.5,0.27911499
2003,4772.85,24,21,0.26257363
2003,4772.88,24,21.5,0.25997284
2003,4772.9,24,22,0.2698572
2003,4772.92,24,22.5,0.27596518
2003,4772.94,24,23,0.21195567
2003,4772.96,24,23.5,0.17833155
2003,4772.98,24,24,0.17360657
2003,4773,25,0.5,0.17881943
2003,4773.02,25,1,0.17902005
2003,4773.04,25,1.5,0.17019881
2003,4773.06,25,2,0.18118291
2003,4773.08,25,2.5,0.17974688
2003,4773.1,25,3,0.17906359
2003,4773.13,25,3.5,0.15797395
2003,4773.15,25,4,0.1367455
2003,4773.17,25,4.5,0.13229249
2003,4773.19,25,5,0.14223889
2003,4773.21,25,5.5,0.14482342
2003,4773.23,25,6,0.15216497
2003,4773.25,25,6.5,0.1518133
2003,4773.27,25,7,0.14908637
2003,4773.29,25,7.5,0.14824016
2003,4773.31,25,8,0.14104177
2003,4773.33,25,8.5,0.16453578
2003,4773.35,25,9,0.21828716
2003,4773.38,25,9.5,0.27090809
2003,4773.4,25,10,0.35507706
2003,4773.42,25,10.5,0.39607024
2003,4773.44,25,11,0.4248836
2003,4773.46,25,11.5,0.45709446
2003,4773.48,25,12,0.48652732
2003,4773.5,25,12.5,0.52909327
2003,4773.52,25,13,0.60131401
2003,4773.54,25,13.5,0.6450972
2003,4773.56,25,14,0.69476044
2003,4773.58,25,14.5,0.71739376
2003,4773.6,25,15,0.73061812
2003,4773.63,25,15.5,0.75279295
2003,4773.65,25,16,0.76538163
2003,4773.67,25,16.5,0.73457938
2003,4773.69,25,17,0.70891541
2003,4773.71,25,17.5,0.64997643
2003,4773.73,25,18,0.56866902
2003,4773.75,25,18.5,0.52292037
2003,4773.77,25,19,0.45180452
2003,4773.79,25,19.5,0.40600362
2003,4773.81,25,20,0.39315146
2003,4773.83,25,20.5,0.35361117
2003,4773.85,25,21,0.27255598
2003,4773.88,25,21.5,0.35136828
2003,4773.9,25,22,0.3817679
2003,4773.92,25,22.5,0.39515811
2003,4773.94,25,23,0.38907635
2003,4773.96,25,23.5,0.36280984
2003,4773.98,25,24,0.35150528
2003,4774,26,0.5,0.34905991
2003,4774.02,26,1,0.32728171
2003,4774.04,26,1.5,0.32162723
2003,4774.06,26,2,0.32515094
2003,4774.08,26,2.5,0.31808323
2003,4774.1,26,3,0.30221587
2003,4774.13,26,3.5,0.30428228
2003,4774.15,26,4,0.28977743
2003,4774.17,26,4.5,0.28601524
2003,4774.19,26,5,0.29015186
2003,4774.21,26,5.5,0.29512385
2003,4774.23,26,6,0.27573797
2003,4774.25,26,6.5,0.27971908
2003,4774.27,26,7,0.28593737
2003,4774.29,26,7.5,0.27924252
2003,4774.31,26,8,0.27579793
2003,4774.33,26,8.5,0.28630581
2003,4774.35,26,9,0.30380562
2003,4774.38,26,9.5,0.31538916
2003,4774.4,26,10,0.3248114
2003,4774.42,26,10.5,0.37492409
2003,4774.44,26,11,0.43275926
2003,4774.46,26,11.5,0.5252009
2003,4774.48,26,12,0.56981325
2003,4774.5,26,12.5,0.59388363
2003,4774.52,26,13,0.61919653
2003,4774.54,26,13.5,0.64437407
2003,4774.56,26,14,0.64600474
2003,4774.58,26,14.5,0.66755635
2003,4774.6,26,15,0.71668273
2003,4774.63,26,15.5,0.7632314
2003,4774.65,26,16,0.74257475
2003,4774.67,26,16.5,0.71249139
2003,4774.69,26,17,0.70306706
2003,4774.71,26,17.5,0.69812328
2003,4774.73,26,18,0.66024405
2003,4774.75,26,18.5,0.61543822
2003,4774.77,26,19,0.57719588
2003,4774.79,26,19.5,0.54997963
2003,4774.81,26,20,0.54465848
2003,4774.83,26,20.5,0.5285967
2003,4774.85,26,21,0.50112408
2003,4774.88,26,21.5,0.47363684
2003,4774.9,26,22,0.46952218
2003,4774.92,26,22.5,0.48947728
2003,4774.94,26,23,0.48261386
2003,4774.96,26,23.5,0.44320571
2003,4774.98,26,24,0.41004983
2003,4775,27,0.5,0.36988282
2003,4775.02,27,1,0.35302424
2003,4775.04,27,1.5,0.36304197
2003,4775.06,27,2,0.37188068
2003,4775.08,27,2.5,0.36123213
2003,4775.1,27,3,0.33528417
2003,4775.13,27,3.5,0.32173568
2003,4775.15,27,4,0.3062098
2003,4775.17,27,4.5,0.27840364
2003,4775.19,27,5,0.26030254
2003,4775.21,27,5.5,0.24846295
2003,4775.23,27,6,0.23643257
2003,4775.25,27,6.5,0.23144796
2003,4775.27,27,7,0.2312931
2003,4775.29,27,7.5,0.22979662
2003,4775.31,27,8,0.23712413
2003,4775.33,27,8.5,0.23668103
2003,4775.35,27,9,0.23506962
2003,4775.38,27,9.5,0.24134354
2003,4775.4,27,10,0.25108543
2003,4775.42,27,10.5,0.26120627
2003,4775.44,27,11,0.28131896
2003,4775.46,27,11.5,0.29574084
2003,4775.48,27,12,0.30952516
2003,4775.5,27,12.5,0.31738913
2003,4775.52,27,13,0.33074859
2003,4775.54,27,13.5,0.33975786
2003,4775.56,27,14,0.36041245
2003,4775.58,27,14.5,0.37653854
2003,4775.6,27,15,0.38165122
2003,4775.63,27,15.5,0.40650803
2003,4775.65,27,16,0.41249895
2003,4775.67,27,16.5,0.40754506
2003,4775.69,27,17,0.40570229
2003,4775.71,27,17.5,0.40185896
2003,4775.73,27,18,0.38373053
2003,4775.75,27,18.5,0.34505695
2003,4775.77,27,19,0.29905221
2003,4775.79,27,19.5,0.27339864
2003,4775.81,27,20,0.24660011
2003,4775.83,27,20.5,0.23488495
2003,4775.85,27,21,0.20195431
2003,4775.88,27,21.5,0.17037727
2003,4775.9,27,22,0.15444474
2003,4775.92,27,22.5,0.14337008
2003,4775.94,27,23,0.12993671
2003,4775.96,27,23.5,0.13789058
2003,4775.98,27,24,0.11597683
2003,4776,28,0.5,0.13926639
2003,4776.02,28,1,0.12248151
2003,4776.04,28,1.5,0.12251673
2003,4776.06,28,2,0.14046703
2003,4776.08,28,2.5,0.17411225
2003,4776.1,28,3,0.18770763
2003,4776.13,28,3.5,0.1496681
2003,4776.15,28,4,0.18039206
2003,4776.17,28,4.5,0.18882431
2003,4776.19,28,5,0.19582073
2003,4776.21,28,5.5,0.21574856
2003,4776.23,28,6,0.21925089
2003,4776.25,28,6.5,0.21444201
2003,4776.27,28,7,0.2141481
2003,4776.29,28,7.5,0.21840176
2003,4776.31,28,8,0.22284932
2003,4776.33,28,8.5,0.24425137
2003,4776.35,28,9,0.28181064
2003,4776.38,28,9.5,0.3184804
2003,4776.4,28,10,0.35345066
2003,4776.42,28,10.5,0.40332624
2003,4776.44,28,11,0.41106188
2003,4776.46,28,11.5,0.45088351
2003,4776.48,28,12,0.51501381
2003,4776.5,28,12.5,0.57295334
2003,4776.52,28,13,0.59780759
2003,4776.54,28,13.5,0.63179225
2003,4776.56,28,14,0.65563005
2003,4776.58,28,14.5,0.6886602
2003,4776.6,28,15,0.71044499
2003,4776.63,28,15.5,0.78813487
2003,4776.65,28,16,0.80494589
2003,4776.67,28,16.5,0.79581916
2003,4776.69,28,17,0.77373445
2003,4776.71,28,17.5,0.74653417
2003,4776.73,28,18,0.70998734
2003,4776.75,28,18.5,0.68759167
2003,4776.77,28,19,0.68660098
2003,4776.79,28,19.5,0.67616785
2003,4776.81,28,20,0.65626848
2003,4776.83,28,20.5,0.61837769
2003,4776.85,28,21,0.58563614
2003,4776.88,28,21.5,0.56992841
2003,4776.9,28,22,0.55765492
2003,4776.92,28,22.5,0.55373007
2003,4776.94,28,23,0.56109136
2003,4776.96,28,23.5,0.57324916
2003,4776.98,28,24,0.5786382
2003,4777,29,0.5,0.57959557
2003,4777.02,29,1,0.58804911
2003,4777.04,29,1.5,0.60074669
2003,4777.06,29,2,0.61730367
2003,4777.08,29,2.5,0.6172902
2003,4777.1,29,3,0.61767113
2003,4777.13,29,3.5,0.61406285
2003,4777.15,29,4,0.60671556
2003,4777.17,29,4.5,0.58262461
2003,4777.19,29,5,0.56530291
2003,4777.21,29,5.5,0.54634619
2003,4777.23,29,6,0.5310446
2003,4777.25,29,6.5,0.53381985
2003,4777.27,29,7,0.51389158
2003,4777.29,29,7.5,0.54185188
2003,4777.31,29,8,0.55495977
2003,4777.33,29,8.5,0.55878049
2003,4777.35,29,9,0.52635962
2003,4777.38,29,9.5,0.5406093
2003,4777.4,29,10,0.43177921
2003,4777.42,29,10.5,0.39244238
2003,4777.44,29,11,0.40596074
2003,4777.46,29,11.5,0.25284201
2003,4777.48,29,12,0.24697118
2003,4777.5,29,12.5,0.25016469
2003,4777.52,29,13,0.31459707
2003,4777.54,29,13.5,0.38422984
2003,4777.56,29,14,0.27981141
2003,4777.58,29,14.5,0.25667033
2003,4777.6,29,15,0.30842113
2003,4777.63,29,15.5,0.2379832
2003,4777.65,29,16,0.12996224
2003,4777.67,29,16.5,0.065799549
2003,4777.69,29,17,0.090681918
2003,4777.71,29,17.5,0.069052927
2003,4777.73,29,18,0.049578488
2003,4777.75,29,18.5,0.045018561
2003,4777.77,29,19,0.040488891
2003,4777.79,29,19.5,0.031626999
2003,4777.81,29,20,0.024896743
2003,4777.83,29,20.5,0.020441415
2003,4777.85,29,21,0.017190421
2003,4777.88,29,21.5,0.015041619
2003,4777.9,29,22,0.012927938
2003,4777.92,29,22.5,0.012954335
2003,4777.94,29,23,0.011899048
2003,4777.96,29,23.5,0.011882883
2003,4777.98,29,24,0.011754255
2003,4778,30,0.5,0.010605944
2003,4778.02,30,1,0.009428929
2003,4778.04,30,1.5,0.010173185
2003,4778.06,30,2,0.010774589
2003,4778.08,30,2.5,0.012222747
2003,4778.1,30,3,0.01439596
2003,4778.13,30,3.5,0.01487594
2003,4778.15,30,4,0.013618274
2003,4778.17,30,4.5,0.015889021
2003,4778.19,30,5,0.017188657
2003,4778.21,30,5.5,0.019062875
2003,4778.23,30,6,0.022804137
2003,4778.25,30,6.5,0.019161517
2003,4778.27,30,7,0.016198238
2003,4778.29,30,7.5,0.015663361
2003,4778.31,30,8,0.014088336
2003,4778.33,30,8.5,0.01325158
2003,4778.35,30,9,0.017043218
2003,4778.38,30,9.5,0.017637612
2003,4778.4,30,10,0.015639499
2003,4778.42,30,10.5,0.014927447
2003,4778.44,30,11,0.014903775
2003,4778.46,30,11.5,0.014283578
2003,4778.48,30,12,0.012366994
2003,4778.5,30,12.5,0.01107638
2003,4778.52,30,13,0.01103731
2003,4778.54,30,13.5,0.011606728
2003,4778.56,30,14,0.012174819
2003,4778.58,30,14.5,0.012819302
2003,4778.6,30,15,0.012162512
2003,4778.63,30,15.5,0.012735281
2003,4778.65,30,16,0.013252655
2003,4778.67,30,16.5,0.011897974
2003,4778.69,30,17,0.011917809
2003,4778.71,30,17.5,0.010676436
2003,4778.73,30,18,0.010053505
2003,4778.75,30,18.5,0.010049138
2003,4778.77,30,19,0.01066253
2003,4778.79,30,19.5,0.009415612
2003,4778.81,30,20,0.010076091
2003,4778.83,30,20.5,0.009473034
2003,4778.85,30,21,0.008237329
2003,4778.88,30,21.5,0.008239118
2003,4778.9,30,22,0.006952423
2003,4778.92,30,22.5,0.006928315
2003,4778.94,30,23,0.006918293
2003,4778.96,30,23.5,0.006886804
2003,4778.98,30,24,0.005584657
2003,4779,31,0.5,0.006789158
2003,4779.02,31,1,0.005514997
2003,4779.04,31,1.5,0.006110444
2003,4779.06,31,2,0.00488658
2003,4779.08,31,2.5,0.0042411
2003,4779.1,31,3,0.003620718
2003,4779.13,31,3.5,0.002414163
